1556755200000,21.88100000,21.93790000,21.82780000,21.86320000,23361.67000000,1556756999999,511010.93087900,685,14669.09000000,320840.65326500,0
1556757000000,21.85760000,21.87740000,21.80000000,21.84080000,22202.84000000,1556758799999,484962.36882300,683,11661.98000000,254738.25420700,0
1556758800000,21.84990000,21.86870000,21.79000000,21.83330000,20859.68000000,1556760599999,455178.38363000,603,12996.55000000,283609.61251300,0
1556760600000,21.83060000,21.84860000,21.76550000,21.79170000,18047.91000000,1556762399999,393554.56221500,393,10319.87000000,225036.67410500,0
1556762400000,21.79170000,21.83850000,21.77840000,21.80340000,24514.97000000,1556764199999,534799.43137200,467,12506.75000000,272851.81763300,0
1556764200000,21.79880000,21.84000000,21.77060000,21.81890000,21265.31000000,1556765999999,463965.87684100,384,8913.55000000,194475.47728700,0
1556766000000,21.82680000,21.84000000,21.81530000,21.83560000,23805.66000000,1556767799999,519623.18200900,241,9031.47000000,197150.88663600,0
1556767800000,21.83230000,21.84000000,21.78010000,21.80090000,21011.46000000,1556769599999,458490.01985300,415,11901.76000000,259741.60783900,0
1556769600000,21.80880000,21.83860000,21.74970000,21.83220000,26822.82000000,1556771399999,584565.76255500,626,13901.59000000,303021.34097800,0
1556771400000,21.83220000,21.89860000,21.80550000,21.86320000,25497.84000000,1556773199999,557107.83069100,643,13100.69000000,286203.52494400,0
1556773200000,21.86730000,21.89930000,21.84010000,21.85240000,28007.16000000,1556774999999,612328.51975900,431,15569.58000000,340389.71008400,0
1556775000000,21.85600000,21.88780000,21.79480000,21.83140000,22744.41000000,1556776799999,496697.42015300,604,15780.31000000,344577.86178300,0
1556776800000,21.83380000,21.87410000,21.82840000,21.84990000,25765.12000000,1556778599999,562922.26461200,390,14901.18000000,325562.44357200,0
1556778600000,21.84830000,21.86980000,21.82840000,21.84550000,23083.06000000,1556780399999,504255.29096500,391,16692.54000000,364657.53768500,0
1556780400000,21.84980000,21.89990000,21.81510000,21.82290000,30761.89000000,1556782199999,672291.26873800,728,17540.52000000,383315.00790200,0
1556782200000,21.82560000,21.88150000,21.81000000,21.82590000,35589.09000000,1556783999999,777154.27811400,513,18193.64000000,397277.77800400,0
1556784000000,21.84210000,21.84210000,21.75000000,21.78570000,30858.02000000,1556785799999,672810.46319300,654,20104.15000000,438447.63594100,0
1556785800000,21.78620000,21.81920000,21.75010000,21.81920000,35852.68000000,1556787599999,780815.33689100,849,23460.41000000,510886.97798600,0
1556787600000,21.81230000,22.00000000,21.80650000,21.93070000,78898.14000000,1556789399999,1729126.17717200,2581,50087.93000000,1097734.56381900,0
